代码,周期,最新日期,收盘价,评分,等级,L1,H1,L2,首波涨幅%,回调幅度%,阶段,突破前高,均线多头,RSI,量比,止损价
603500,日线,2026-06-17,13.6,87,S,5.2,11.68,10.09,124.6,24.5,BREAKOUT,是,是,71.0,1.26,9.89
603527,日线,2026-06-17,14.73,87,S,6.23,15.0,9.95,140.8,57.6,LEG1,否,是,64.8,1.01,9.75
603650,日线,2026-06-17,67.82,87,S,20.4,64.4,49.85,215.7,33.1,BREAKOUT,是,是,70.9,1.28,48.85
603662,日线,2026-06-17,70.32,87,S,19.38,73.51,63.81,279.3,17.9,LEG1,否,是,64.2,1.12,62.53
603663,日线,2026-06-17,79.54,87,S,7.66,49.48,39.14,546.0,24.7,LEG1,是,是,71.0,1.11,38.36
603678,日线,2026-06-17,69.71,87,S,16.3,65.94,30.91,304.5,70.6,LEG1,是,是,73.1,1.06,30.29
300395,日线,2026-06-17,134.88,87,S,21.73,153.58,111.51,606.8,31.9,READY,否,是,62.6,1.27,109.28
300398,日线,2026-06-17,46.93,87,S,9.01,43.1,23.61,378.4,57.2,LEG1,是,是,68.1,1.22,23.14
002384,日线,2026-06-17,256.92,87,S,11.01,244.7,59.0,2122.5,79.5,LEG1,是,是,71.4,1.12,57.82
002407,日线,2026-06-17,38.47,87,S,9.3,43.89,31.56,371.9,35.6,READY,否,是,61.1,1.03,30.93
688249,日线,2026-06-17,46.43,87,S,11.73,48.99,26.35,317.6,60.8,LEG1,否,是,69.6,1.08,25.82
688337,日线,2026-06-17,78.57,87,S,22.04,71.5,56.0,224.4,31.3,BREAKOUT,是,是,70.5,1.27,54.88
688362,日线,2026-06-17,69.4,87,S,14.88,78.16,51.79,425.3,41.7,READY,否,是,64.5,1.04,50.75
688376,日线,2026-06-17,83.74,87,S,24.25,85.86,65.23,254.1,33.5,READY,否,是,68.0,1.29,63.93
600487,日线,2026-06-17,111.0,87,S,10.11,78.13,40.92,672.8,54.7,LEG1,是,是,74.8,1.09,40.1
600345,日线,2026-06-17,60.53,87,S,14.45,61.68,46.8,326.9,31.5,BREAKOUT,否,是,61.8,1.29,45.86
300814,日线,2026-06-17,180.25,87,S,21.99,175.98,78.0,700.3,63.6,LEG1,是,是,68.8,1.06,76.44
300825,日线,2026-06-17,16.81,87,S,6.8,14.51,8.61,113.4,76.5,LEG1,是,是,75.0,1.06,8.44
300545,日线,2026-06-17,38.19,87,S,18.84,37.99,32.64,101.6,27.9,BREAKOUT,是,是,64.7,1.01,31.99
300548,日线,2026-06-17,269.88,87,S,16.37,260.0,93.7,1488.3,68.3,LEG1,是,是,62.6,1.2,91.83
300604,日线,2026-06-17,264.01,87,S,19.88,258.68,81.02,1201.2,74.4,LEG1,是,是,74.8,1.04,79.4
300607,日线,2026-06-17,37.56,87,S,8.73,38.68,30.9,343.1,26.0,LEG1,否,是,68.5,1.08,30.28
300656,日线,2026-06-17,39.12,87,S,15.77,36.9,28.47,134.0,39.9,BREAKOUT,是,是,67.9,1.2,27.9
300671,日线,2026-06-17,54.45,87,S,16.67,55.34,39.92,232.0,39.9,READY,否,是,72.7,1.11,39.12
600593,日线,2026-06-17,38.18,87,S,13.23,40.0,36.0,202.3,14.9,LEG1,否,是,48.6,1.18,35.28
002079,日线,2026-06-17,13.52,87,S,6.8,14.16,11.37,108.2,37.9,READY,否,是,71.4,1.13,11.14
002125,日线,2026-06-17,19.11,87,S,6.3,15.32,12.4,143.2,32.4,LEG1,是,是,65.8,1.29,12.15
002167,日线,2026-06-17,14.66,87,S,3.85,14.73,12.61,282.6,19.5,BREAKOUT,否,是,59.4,1.15,12.36
000859,日线,2026-06-17,11.84,87,S,2.98,12.19,9.68,309.1,27.3,LEG1,否,是,66.9,1.02,9.49
000962,日线,2026-06-17,62.36,87,S,7.77,68.9,50.4,786.7,30.3,READY,否,是,60.0,1.04,49.39
000969,日线,2026-06-17,24.65,87,S,6.14,26.17,20.0,326.2,30.8,READY,否,是,63.6,1.02,19.6
603181,日线,2026-06-17,15.72,87,S,8.0,15.44,12.76,93.0,36.0,BREAKOUT,是,否,64.3,1.7,12.5
603211,日线,2026-06-17,33.13,87,S,11.3,32.6,25.5,188.5,33.3,BREAKOUT,是,是,67.2,1.29,24.99
603226,日线,2026-06-17,55.8,87,S,2.88,59.78,4.9,1975.7,96.4,LEG1,否,是,58.6,1.04,4.8
603255,日线,2026-06-17,32.93,87,S,20.65,34.55,27.0,67.3,54.3,READY,否,是,63.4,1.22,26.46
603281,日线,2026-06-17,37.3,87,S,19.71,39.66,31.28,101.2,42.0,READY,否,是,66.6,1.2,30.65
603290,日线,2026-06-17,130.98,87,S,66.66,143.99,105.97,116.0,49.2,READY,否,是,67.1,1.1,103.85
300689,日线,2026-06-17,60.27,87,S,8.61,62.5,44.31,625.9,33.8,LEG1,否,是,67.6,1.26,43.42
300697,日线,2026-06-17,17.13,87,S,6.6,17.65,13.62,167.4,36.5,LEG1,否,是,59.1,1.08,13.35
300700,日线,2026-06-17,22.68,87,S,5.41,21.12,10.37,290.4,68.4,LEG1,是,是,67.4,1.03,10.16
688469,日线,2026-06-17,8.6,87,S,3.33,9.12,6.79,173.9,40.2,READY,否,是,71.1,1.21,6.65
688525,日线,2026-06-17,370.0,87,S,26.52,350.0,100.01,1219.8,77.3,LEG1,是,是,73.7,1.28,98.01
600459,日线,2026-06-17,26.52,87,S,11.42,21.9,19.03,91.8,27.4,BREAKOUT,是,是,64.8,1.22,18.65
000151,日线,2026-06-17,13.94,87,S,8.21,14.39,11.05,75.3,54.0,LEG1,否,是,55.0,1.17,10.83
000510,日线,2026-06-17,22.02,87,S,2.63,20.08,13.78,663.5,36.1,LEG1,是,是,69.4,1.3,13.5
000519,日线,2026-06-17,19.98,87,S,9.7,20.86,15.58,115.1,47.3,LEG1,否,是,61.3,1.0,15.27
000520,日线,2026-06-17,4.53,87,S,1.86,5.0,4.6,168.8,12.7,LEG1,否,是,62.6,1.02,4.51
301182,日线,2026-06-17,98.3,87,S,9.06,94.37,25.0,941.6,81.3,LEG1,是,是,70.4,1.09,24.5
301183,日线,2026-06-17,256.0,87,S,18.7,276.88,193.25,1380.6,32.4,READY,否,是,64.8,1.03,189.38
301285,日线,2026-06-17,124.92,87,S,13.89,128.0,23.55,821.5,91.5,LEG1,否,是,73.6,1.24,23.08
300852,日线,2026-06-17,60.02,87,S,19.92,56.88,37.7,185.5,51.9,LEG1,是,是,73.3,1.21,36.95
300873,日线,2026-06-17,24.82,87,S,12.97,24.53,20.56,89.1,34.3,BREAKOUT,是,是,73.1,1.22,20.15
300936,日线,2026-06-17,124.1,87,S,21.86,113.99,53.0,421.5,66.2,LEG1,是,是,68.3,1.16,51.94
300976,日线,2026-06-17,89.06,87,S,27.11,99.96,59.55,268.7,55.5,READY,否,是,72.4,1.23,58.36
301029,日线,2026-06-17,32.43,87,S,16.01,31.57,26.4,97.2,33.2,BREAKOUT,是,是,70.6,1.18,25.87
301046,日线,2026-06-17,28.98,87,S,15.95,29.5,23.89,85.0,41.4,LEG1,否,是,59.7,1.05,23.41
000630,日线,2026-06-17,7.56,87,S,2.81,7.3,5.9,159.8,31.2,BREAKOUT,是,是,69.3,1.09,5.78
000722,日线,2026-06-17,15.85,87,S,6.55,17.81,13.81,171.9,35.5,READY,否,是,60.7,1.22,13.53
000733,日线,2026-06-17,58.13,87,S,32.18,61.77,41.88,92.0,67.2,LEG1,否,是,65.7,1.13,41.04
000795,日线,2026-06-17,9.34,87,S,3.94,9.8,8.18,148.7,27.6,LEG1,否,否,53.0,1.59,8.02
688686,日线,2026-06-17,157.49,87,S,42.76,166.66,85.89,289.8,65.2,LEG1,否,是,74.4,1.19,84.17
688711,日线,2026-06-17,39.34,87,S,11.72,39.38,29.74,236.0,34.9,READY,否,是,65.9,1.14,29.15
688729,日线,2026-06-17,27.56,87,S,20.06,31.69,22.18,58.0,81.8,LEG1,否,是,67.0,1.01,21.74
000007,日线,2026-06-17,13.64,87,S,3.43,13.68,11.58,298.8,20.5,BREAKOUT,否,是,56.6,1.01,11.35
301323,日线,2026-06-17,103.08,87,S,20.7,97.21,46.6,369.6,66.1,LEG1,是,是,67.9,1.24,45.67
301348,日线,2026-06-17,29.16,87,S,19.22,32.82,23.41,70.8,69.2,LEG1,否,是,63.4,1.15,22.94
301387,日线,2026-06-17,108.51,87,S,25.6,121.49,88.0,374.6,34.9,READY,否,是,57.7,1.11,86.24
301418,日线,2026-06-17,50.55,87,S,27.07,45.0,37.9,66.2,39.6,BREAKOUT,是,是,66.4,1.14,37.14
301428,日线,2026-06-17,38.19,87,S,20.25,40.07,30.35,97.9,49.0,LEG1,否,是,57.1,1.25,29.74
301448,日线,2026-06-17,39.78,87,S,16.19,40.19,32.32,148.2,32.8,BREAKOUT,否,否,69.0,1.59,31.67
301458,日线,2026-06-17,57.79,87,S,24.44,65.82,31.6,169.3,82.7,LEG1,否,是,62.5,1.22,30.97
301128,日线,2026-06-17,177.5,87,S,22.01,215.49,122.58,879.1,48.0,READY,否,是,66.5,1.06,120.13
301132,日线,2026-06-17,44.48,87,S,14.1,42.85,33.92,203.9,31.1,LEG1,是,是,70.8,1.13,33.24
301151,日线,2026-06-17,19.95,87,S,11.21,20.88,15.08,86.3,60.0,LEG1,否,是,65.0,1.04,14.78
688551,日线,2026-06-17,77.2,87,S,23.08,78.5,49.25,240.1,52.8,READY,否,是,66.6,1.17,48.27
688559,日线,2026-06-17,73.0,87,S,21.5,73.7,58.13,242.8,29.8,LEG1,否,是,68.6,1.22,56.97
688584,日线,2026-06-17,30.42,87,S,12.63,32.16,23.9,154.6,42.3,READY,否,是,66.0,1.12,23.42
688596,日线,2026-06-17,46.8,87,S,23.72,52.45,37.32,121.1,52.7,READY,否,是,62.3,1.17,36.57
688603,日线,2026-06-17,196.12,87,S,31.15,187.88,65.88,503.1,77.8,LEG1,是,是,69.3,1.23,64.56
688628,日线,2026-06-17,102.01,87,S,26.1,108.26,76.29,314.8,38.9,READY,否,是,73.7,1.02,74.76
399678,日线,2026-06-17,745.96,87,S,353.24,755.04,590.29,113.7,41.0,LEG1,否,是,70.3,1.04,578.48
601133,日线,2026-06-17,33.12,87,S,8.19,35.66,24.92,335.4,39.1,READY,否,是,69.2,1.01,24.42
301536,日线,2026-06-17,110.06,85,S,27.65,96.5,73.61,249.0,33.2,BREAKOUT,是,是,84.2,1.33,72.14
301630,日线,2026-06-17,353.88,85,S,157.01,289.0,226.88,84.1,47.1,BREAKOUT,是,是,75.7,1.37,222.34
688783,日线,2026-06-17,54.5,85,S,20.92,41.41,33.4,97.9,39.1,BREAKOUT,是,是,77.6,1.41,32.73
688669,日线,2026-06-17,62.46,85,S,9.17,46.5,17.82,407.1,76.8,LEG1,是,是,94.9,1.31,17.46
000032,日线,2026-06-17,23.22,85,S,11.93,21.35,16.66,79.0,49.8,LEG1,是,是,85.4,3.6,16.33
688598,日线,2026-06-17,49.79,85,S,14.64,37.5,29.51,156.1,35.0,BREAKOUT,是,是,86.5,2.15,28.92
600392,日线,2026-06-17,28.78,85,S,6.92,27.82,21.3,302.0,31.2,BREAKOUT,是,是,79.1,2.84,20.87
688766,日线,2026-06-17,580.2,85,S,55.88,435.99,218.78,680.2,57.1,LEG1,是,是,83.0,1.41,214.4
001331,日线,2026-05-27,69.78,85,S,8.74,58.97,41.82,574.7,34.1,BREAKOUT,是,是,87.5,1.69,40.98
001359,日线,2026-06-17,129.15,85,S,18.35,109.18,48.47,495.0,66.8,LEG1,是,是,85.3,1.76,47.5
688386,日线,2026-06-17,95.4,85,S,22.8,97.67,70.5,328.4,36.3,READY,否,是,77.7,2.0,69.09
688433,日线,2026-06-17,114.38,85,S,14.14,112.01,71.0,692.1,41.9,LEG1,是,是,79.5,1.46,69.58
688511,日线,2026-06-17,29.3,85,S,9.4,29.2,23.13,210.6,30.7,BREAKOUT,是,是,81.0,1.49,22.67
600458,日线,2026-06-17,17.08,85,S,6.91,12.6,11.18,82.3,25.0,BREAKOUT,是,是,78.7,1.81,10.96
600397,日线,2026-06-17,18.36,85,S,1.71,15.12,14.01,784.2,8.3,BREAKOUT,是,是,88.3,2.68,13.73
000593,日线,2026-06-17,25.15,85,S,3.55,25.65,13.43,622.5,55.3,LEG1,否,是,75.2,1.6,13.16
000672,日线,2026-06-17,19.03,85,S,5.94,19.49,8.68,228.1,79.8,LEG1,否,是,77.1,1.67,8.51
000691,日线,2026-06-17,11.58,85,S,2.21,9.45,7.4,327.6,28.3,LEG1,是,是,86.5,1.75,7.25
000782,日线,2026-06-17,7.53,85,S,3.8,8.33,4.91,119.2,75.5,LEG1,否,是,49.9,1.31,4.81
688721,日线,2026-06-17,54.28,85,S,24.72,52.98,39.26,114.3,48.5,BREAKOUT,是,是,77.2,1.64,38.47
603261,日线,2026-06-17,40.7,85,S,14.57,37.99,21.11,160.7,72.1,LEG1,是,是,82.2,3.24,20.69
603257,日线,2026-06-17,71.0,85,S,46.69,69.3,55.66,48.4,60.3,BREAKOUT,是,是,75.8,1.36,54.55
300998,日线,2026-06-17,31.69,85,S,12.11,30.8,14.18,154.3,88.9,LEG1,是,是,81.4,1.51,13.9
301072,日线,2026-06-17,37.99,85,S,11.71,26.0,21.62,122.0,30.7,BREAKOUT,是,是,80.5,1.42,21.19
300720,日线,2026-06-17,84.5,85,S,8.31,73.0,48.0,778.5,38.6,LEG1,是,是,76.0,1.49,47.04
300706,日线,2026-06-17,76.87,85,S,13.75,55.99,30.55,307.2,60.2,LEG1,是,是,76.2,1.34,29.94
300880,日线,2026-06-17,25.49,85,S,10.04,23.99,20.5,138.9,25.0,BREAKOUT,是,是,75.1,1.78,20.09
603125,日线,2026-06-17,28.4,85,S,14.33,29.2,23.0,103.8,41.7,READY,否,是,77.5,1.46,22.54
301308,日线,2026-06-17,571.68,85,S,60.59,580.0,282.01,857.3,57.4,LEG1,否,是,66.2,1.46,276.37
301303,日线,2026-06-17,18.3,85,S,10.16,17.98,13.24,77.0,60.6,LEG1,是,是,75.9,2.58,12.98
603065,日线,2026-06-17,14.81,85,S,6.53,8.29,7.48,27.0,46.0,BREAKOUT,是,是,92.4,3.69,7.33
301366,日线,2026-06-17,58.2,85,S,17.2,56.66,29.93,229.4,67.7,LEG1,是,是,76.7,1.66,29.33
001259,日线,2026-06-17,68.95,85,S,18.03,87.6,29.64,385.9,83.3,LEG1,否,是,50.5,1.45,29.05
002080,日线,2026-06-17,82.41,85,S,9.28,77.06,38.45,730.4,57.0,LEG1,是,是,76.3,1.51,37.68
600378,日线,2026-06-17,63.8,85,S,23.51,38.43,32.62,63.5,38.9,BREAKOUT,是,是,75.7,1.67,31.97
000920,日线,2026-06-17,15.04,85,S,6.33,14.1,11.62,122.7,31.9,BREAKOUT,是,是,79.8,1.5,11.39
002057,日线,2026-06-17,11.88,85,S,5.57,10.33,9.01,85.5,27.7,LEG1,是,是,76.1,1.49,8.83
001696,日线,2026-06-17,24.22,85,S,4.45,17.98,18.18,304.0,-1.5,BREAKOUT,是,是,93.1,2.39,17.82
688233,日线,2026-06-17,121.71,85,S,13.64,111.0,78.09,713.8,33.8,BREAKOUT,是,是,80.0,1.47,76.53
002119,日线,2026-06-17,33.17,85,S,7.58,26.75,20.91,252.9,30.5,LEG1,是,是,80.3,1.41,20.49
600500,日线,2026-06-17,9.2,85,S,3.32,6.49,5.27,95.5,38.5,BREAKOUT,是,是,87.4,3.44,5.16
002955,日线,2026-06-17,33.84,85,S,17.8,25.48,22.79,43.1,35.0,BREAKOUT,是,是,92.7,1.42,22.33
002971,日线,2026-06-17,61.25,85,S,14.15,45.33,30.93,220.4,46.2,BREAKOUT,是,是,89.4,1.73,30.31
002745,日线,2026-06-17,11.43,85,S,5.77,11.2,7.81,94.1,62.4,LEG1,是,是,75.4,1.65,7.65
688138,日线,2026-06-17,40.93,85,S,11.91,36.58,25.51,207.1,44.9,LEG1,是,是,77.1,1.86,25.0
002824,日线,2026-06-17,35.94,85,S,10.73,28.95,21.88,169.8,38.8,BREAKOUT,是,是,83.6,1.89,21.44
002768,日线,2026-06-17,78.36,85,S,15.85,70.31,48.74,343.6,39.6,LEG1,是,是,83.4,1.43,47.77
002805,日线,2026-06-17,24.44,85,S,8.6,27.3,19.37,217.4,42.4,READY,否,是,76.8,2.41,18.98
002515,日线,2026-06-17,9.47,85,S,3.65,8.1,5.98,121.9,47.6,BREAKOUT,是,是,89.2,2.85,5.86
002436,日线,2026-06-17,47.8,85,S,8.05,42.6,19.51,429.2,66.8,LEG1,是,是,80.3,1.35,19.12
688163,日线,2026-06-17,47.68,85,S,10.98,43.0,33.3,291.6,30.3,BREAKOUT,是,是,77.7,2.93,32.63
002171,日线,2026-06-17,15.0,85,S,5.26,12.7,10.36,141.4,31.5,LEG1,是,是,81.1,2.09,10.15
002972,日线,2026-06-17,16.56,85,S,5.77,13.32,10.55,130.8,36.7,BREAKOUT,是,是,90.9,2.43,10.34
605589,日线,2026-06-17,66.4,85,S,15.48,48.5,28.83,213.3,59.6,LEG1,是,是,75.2,1.36,28.25
605198,日线,2026-06-17,86.1,85,S,14.98,60.4,48.0,303.2,27.3,BREAKOUT,是,是,88.9,3.79,47.04
002937,日线,2026-06-17,40.71,85,S,13.88,37.56,22.61,170.6,63.1,LEG1,是,是,77.4,1.64,22.16
002913,日线,2026-06-17,67.68,85,S,18.59,58.56,32.55,215.0,65.1,LEG1,是,是,80.4,1.32,31.9
600549,日线,2026-06-17,80.84,85,S,13.5,60.83,51.0,350.6,20.8,LEG1,是,是,82.7,1.84,49.98
300397,日线,2026-06-17,16.09,85,S,5.17,15.2,11.65,194.0,35.4,LEG1,是,是,80.0,3.1,11.42
300475,日线,2026-06-17,245.29,85,S,19.8,204.99,121.95,935.3,44.8,LEG1,是,是,82.4,1.38,119.51
300586,日线,2026-06-17,14.72,85,S,4.37,12.93,8.55,195.9,51.2,LEG1,是,是,79.7,1.42,8.38
605006,日线,2026-06-17,26.0,85,S,3.91,20.3,8.02,419.2,74.9,LEG1,是,是,79.2,1.32,7.86
300196,日线,2026-06-17,31.9,85,S,7.49,28.82,21.9,284.8,32.4,BREAKOUT,是,是,80.0,1.47,21.46
603738,日线,2026-06-17,59.0,85,S,9.0,58.28,41.28,547.6,34.5,BREAKOUT,是,是,76.2,1.33,40.45
301217,日线,2026-06-17,181.69,85,S,7.38,125.88,34.0,1605.7,77.5,LEG1,是,是,93.8,1.32,33.32
301176,日线,2026-06-17,79.89,85,S,7.4,49.9,27.67,574.3,52.3,LEG1,是,是,87.7,1.51,27.12
300843,日线,2026-06-17,120.6,85,S,10.76,109.99,47.31,922.2,63.2,LEG1,是,是,83.0,1.48,46.36
300666,日线,2026-06-17,301.57,85,S,33.44,222.22,124.71,564.5,51.7,LEG1,是,是,76.7,1.38,122.22
300088,日线,2026-06-17,10.57,85,S,3.9,8.8,6.48,125.6,47.3,LEG1,是,是,79.7,1.39,6.35
300054,日线,2026-06-17,91.13,85,S,15.36,81.58,24.48,431.1,86.2,LEG1,是,是,77.5,1.38,23.99
300263,日线,2026-06-17,16.63,85,S,4.5,14.54,10.77,223.1,37.5,BREAKOUT,是,是,82.1,1.65,10.55
300522,日线,2026-06-17,16.01,85,S,6.7,14.31,10.93,113.6,44.4,BREAKOUT,是,是,78.8,3.55,10.71
300481,日线,2026-06-17,19.36,85,S,10.32,16.69,13.08,61.7,56.7,BREAKOUT,是,是,82.9,1.48,12.82
300488,日线,2026-06-17,47.99,85,S,15.7,41.56,30.62,164.7,42.3,BREAKOUT,是,是,85.7,1.8,30.01
600206,日线,2026-06-17,39.79,85,S,8.07,31.6,18.81,291.6,54.4,LEG1,是,是,80.1,1.83,18.43
600259,日线,2026-06-17,105.71,85,S,22.88,110.0,79.56,380.8,34.9,READY,否,是,76.2,1.76,77.97
600228,日线,2026-06-16,8.92,85,S,2.95,6.98,4.91,136.6,51.4,LEG1,是,是,90.5,2.57,4.81
600226,日线,2026-06-17,8.87,85,S,1.82,7.04,4.6,286.8,46.7,LEG1,是,是,84.3,1.45,4.51
399276,日线,2026-06-17,10257.03,82,S,3454.15,10558.98,4499.45,205.7,85.3,LEG1,否,是,63.7,1.0,4409.46
399293,日线,2026-06-17,8469.89,82,S,2771.86,8742.98,3713.98,215.4,84.2,LEG1,否,是,63.8,1.08,3639.7
301512,日线,2026-06-17,56.45,82,S,30.0,58.75,50.51,95.8,28.7,LEG1,否,是,61.4,1.19,49.5
601009,日线,2026-06-17,11.14,82,S,8.07,11.95,10.59,48.1,35.1,READY,否,是,41.9,1.01,10.38
600688,日线,2026-06-17,3.06,82,S,2.38,3.72,2.7,56.3,76.1,LEG1,否,是,54.0,1.13,2.65
600665,日线,2026-06-17,3.62,82,S,2.0,3.6,3.01,80.0,36.9,LEG1,是,是,48.9,1.23,2.95
688802,日线,2026-06-17,732.5,82,S,479.01,774.7,633.99,61.7,47.6,LEG1,否,是,57.6,1.02,621.31
688535,日线,2026-06-17,133.97,82,S,46.68,148.0,106.21,217.1,41.2,READY,否,是,63.1,1.16,104.09
688585,日线,2026-06-17,174.54,82,S,4.2,223.24,104.6,5215.2,54.2,LEG1,否,是,59.8,1.06,102.51
601991,日线,2026-06-17,9.13,82,S,2.19,9.92,6.91,353.0,38.9,READY,否,是,69.3,1.15,6.77
600962,日线,2026-06-17,25.51,82,S,7.52,28.97,10.79,285.2,84.8,LEG1,否,是,55.2,1.24,10.57
600703,日线,2026-06-17,17.16,82,S,9.45,17.6,14.59,86.2,36.9,LEG1,否,是,60.1,1.11,14.3
002910,日线,2026-06-17,11.16,82,S,5.61,11.63,9.0,107.3,43.7,READY,否,否,73.7,2.97,8.82
002938,日线,2026-06-17,119.01,82,S,15.92,117.34,48.38,637.1,68.0,LEG1,是,是,67.1,1.18,47.41
688172,日线,2026-06-17,66.66,82,S,11.86,79.57,36.16,570.9,64.1,LEG1,否,是,55.3,1.05,35.44
002225,日线,2026-06-17,4.42,82,S,2.58,4.58,3.66,77.5,46.0,LEG1,否,否,64.2,2.11,3.59
002957,日线,2026-06-17,57.36,82,S,9.97,72.4,18.72,626.2,86.0,LEG1,否,是,56.2,1.06,18.35
688096,日线,2026-06-17,13.41,82,S,4.28,15.5,7.6,262.1,70.4,LEG1,否,是,55.2,1.22,7.45
688003,日线,2026-06-17,116.2,82,S,21.12,117.74,52.65,457.5,67.4,LEG1,否,是,66.4,1.29,51.6
688008,日线,2026-06-17,262.5,82,S,42.2,288.79,125.0,584.3,66.4,LEG1,否,是,65.0,1.07,122.5
688055,日线,2026-06-17,5.47,82,S,2.45,5.5,4.57,124.5,30.5,LEG1,否,是,65.6,1.08,4.48
688001,日线,2026-06-17,73.69,82,S,19.74,85.45,27.83,332.9,87.7,LEG1,否,是,64.7,1.12,27.27
002156,日线,2026-06-17,67.22,82,S,17.2,72.5,59.4,321.5,23.7,LEG1,否,是,59.2,1.01,58.21
002134,日线,2026-06-17,29.78,82,S,5.46,33.66,25.09,516.5,30.4,READY,否,是,62.5,1.0,24.59
001389,日线,2026-06-17,205.8,82,S,32.77,199.74,99.03,509.5,60.3,LEG1,是,是,70.6,1.12,97.05
688257,日线,2026-06-17,101.86,82,S,12.8,114.6,58.61,795.3,55.0,LEG1,否,是,54.8,1.05,57.44
688246,日线,2026-06-17,25.35,82,S,15.01,25.88,20.14,72.4,52.8,LEG1,否,是,65.3,1.27,19.74
001218,日线,2026-06-17,27.24,82,S,12.7,29.29,23.81,130.6,33.0,READY,否,否,70.3,2.35,23.33
688478,日线,2026-06-17,67.03,82,S,21.02,77.75,52.9,269.9,43.8,READY,否,是,60.8,1.13,51.84
001266,日线,2026-06-17,50.82,82,S,17.53,56.45,43.56,222.0,33.1,READY,否,是,67.6,1.21,42.69
688234,日线,2026-06-17,149.66,82,S,40.88,180.75,119.89,342.1,43.5,READY,否,是,62.9,1.17,117.49
688253,日线,2026-06-17,57.82,82,S,24.16,68.5,53.0,183.5,35.0,READY,否,是,49.4,1.15,51.94
002185,日线,2026-06-17,19.05,82,S,5.65,21.96,12.34,288.7,59.0,LEG1,否,是,63.1,1.05,12.09
002634,日线,2026-06-17,5.21,82,S,2.64,5.25,4.25,98.9,38.3,LEG1,否,否,66.5,1.35,4.17
002849,日线,2026-06-17,17.74,82,S,8.78,19.78,14.59,125.3,47.2,LEG1,否,否,61.5,1.48,14.3
688115,日线,2026-06-17,58.45,82,S,16.91,59.9,44.66,254.2,35.5,LEG1,否,是,63.4,1.12,43.77
002787,日线,2026-06-17,29.5,82,S,4.18,30.42,9.71,627.8,78.9,LEG1,否,是,66.3,1.01,9.52
002263,日线,2026-06-17,4.37,82,S,1.73,4.07,3.53,135.3,23.1,BREAKOUT,是,否,69.2,1.96,3.46
300588,日线,2026-06-17,22.22,82,S,5.96,20.35,19.9,241.4,3.1,BREAKOUT,是,否,74.1,1.5,19.5
300667,日线,2026-06-17,19.37,82,S,9.23,20.44,16.52,121.5,35.0,LEG1,否,是,54.8,1.01,16.19
603516,日线,2026-06-17,135.63,82,S,10.79,139.03,113.26,1188.5,20.1,LEG1,否,否,66.2,1.65,110.99
300672,日线,2026-06-17,325.3,82,S,36.24,376.8,150.69,939.7,66.4,LEG1,否,是,68.1,1.18,147.68
300265,日线,2026-06-17,23.72,82,S,4.68,24.97,19.9,433.5,25.0,LEG1,否,是,60.1,1.04,19.5
300538,日线,2026-06-17,18.4,82,S,9.42,19.14,15.9,103.2,33.3,LEG1,否,是,62.3,1.15,15.58
300174,日线,2026-06-17,27.97,82,S,10.89,29.5,22.85,170.9,35.7,READY,否,是,66.0,1.04,22.39
300041,日线,2026-06-17,14.57,82,S,6.77,16.08,12.67,137.5,36.6,READY,否,是,63.7,1.05,12.42
605018,日线,2026-06-17,15.48,82,S,6.31,20.78,10.03,229.3,74.3,LEG1,否,是,46.4,1.19,9.83
300019,日线,2026-06-17,18.86,82,S,10.06,19.37,16.27,92.5,33.3,READY,否,否,70.4,1.73,15.94
300042,日线,2026-06-17,67.47,82,S,15.15,70.2,54.8,363.4,28.0,LEG1,否,是,60.6,1.23,53.7
603867,日线,2026-06-17,40.0,82,S,18.63,43.98,35.55,136.1,33.3,READY,否,是,65.4,1.01,34.84
603687,日线,2026-06-17,18.45,82,S,5.56,17.87,14.95,221.4,23.7,BREAKOUT,是,是,55.6,1.1,14.65
300209,日线,2026-06-17,28.38,82,S,1.15,31.56,5.9,2644.3,84.4,LEG1,否,是,62.8,1.04,5.78
300096,日线,2026-06-17,9.8,82,S,1.92,10.05,7.6,423.4,30.1,READY,否,否,70.9,1.78,7.45
300581,日线,2026-06-17,12.34,82,S,5.58,13.89,10.15,148.9,45.0,READY,否,否,59.5,1.67,9.95
301003,日线,2026-06-17,56.68,82,S,14.4,56.79,49.71,294.4,16.7,LEG1,否,否,72.8,1.47,48.72
301092,日线,2026-06-17,51.3,82,S,15.53,52.8,31.3,240.0,57.7,LEG1,否,是,65.8,1.3,30.67
603267,日线,2026-06-17,75.0,82,S,28.31,83.57,46.71,195.2,66.7,LEG1,否,是,61.1,1.03,45.78
603228,日线,2026-06-17,80.76,82,S,15.02,89.9,67.04,498.5,30.5,READY,否,是,61.7,1.15,65.7
300776,日线,2026-06-17,173.0,82,S,36.71,184.88,140.54,403.6,29.9,LEG1,否,是,63.9,1.04,137.73
300836,日线,2026-06-17,75.03,82,S,12.73,82.0,36.3,544.1,66.0,LEG1,否,是,61.7,1.04,35.57
603270,日线,2026-06-17,30.2,82,S,15.51,31.68,25.95,104.3,35.4,LEG1,否,是,59.3,1.24,25.43
603269,日线,2026-06-17,23.53,82,S,6.94,23.84,12.8,243.5,65.3,LEG1,否,是,60.1,1.14,12.54
300553,日线,2026-06-17,70.11,82,S,16.95,71.0,41.55,318.9,54.5,LEG1,否,是,66.0,1.07,40.72
