代码,周期,最新日期,收盘价,评分,等级,L1,H1,L2,首波涨幅%,回调幅度%,阶段,突破前高,均线多头,RSI,量比,止损价
600648,周线,2026-06-19,8.56,40,C,8.1,10.78,9.87,33.1,34.0,LEG1,否,否,13.1,0.58,9.67
600645,周线,2026-06-19,18.2,40,C,12.88,32.99,23.15,156.1,48.9,LEG1,否,否,16.9,0.39,22.69
600644,周线,2026-06-19,9.77,40,C,4.37,13.99,10.58,220.1,35.4,READY,否,否,30.2,0.19,10.37
600643,周线,2026-06-19,4.15,40,C,3.64,5.7,4.5,56.6,58.3,LEG1,否,否,26.9,0.32,4.41
600640,周线,2026-06-19,10.5,40,C,7.66,16.5,11.31,115.4,58.7,READY,否,否,24.8,0.32,11.08
600639,周线,2026-06-19,9.62,40,C,9.08,11.54,10.12,27.1,57.7,LEG1,否,否,28.9,0.24,9.92
000030,周线,2026-06-19,4.29,40,C,3.8,5.78,4.64,52.1,57.6,LEG1,否,否,22.3,0.47,4.55
300746,周线,2026-06-19,11.23,40,C,4.8,14.6,11.22,204.2,34.5,LEG1,否,否,37.2,0.55,11.0
300743,周线,2026-06-19,16.08,40,C,7.08,20.43,16.31,188.6,30.9,LEG1,否,否,28.5,0.56,15.98
300741,周线,2026-06-19,14.02,40,C,14.04,19.11,17.09,36.1,39.8,LEG1,否,否,24.5,0.33,16.75
688251,周线,2026-06-19,25.05,40,C,10.53,38.78,22.52,268.3,57.6,LEG1,否,否,30.6,0.6,22.07
300733,周线,2026-06-19,14.92,40,C,5.78,21.67,11.92,274.9,61.4,LEG1,否,否,38.5,0.93,11.68
300732,周线,2026-06-19,6.11,40,C,5.24,7.95,6.52,51.7,52.8,LEG1,否,否,24.9,0.53,6.39
600682,周线,2026-06-19,5.87,40,C,4.54,7.65,7.12,68.5,17.0,LEG1,否,否,28.4,0.56,6.98
600681,周线,2026-06-19,3.41,40,C,3.11,5.34,4.03,71.7,58.7,LEG1,否,否,23.0,0.18,3.95
600679,周线,2026-06-19,9.21,40,C,7.6,15.24,12.03,100.5,42.0,LEG1,否,否,23.9,0.51,11.79
300770,周线,2026-06-19,34.12,40,C,28.95,51.45,41.93,77.7,42.3,LEG1,否,否,23.6,0.36,41.09
300768,周线,2026-06-19,14.45,40,C,8.74,18.31,14.93,109.5,35.3,LEG1,否,否,29.5,0.51,14.63
300766,周线,2026-06-19,24.34,40,C,7.75,42.54,29.7,448.9,36.9,LEG1,否,否,29.7,0.38,29.11
300761,周线,2026-06-19,17.3,40,C,15.8,23.55,19.14,49.1,56.9,LEG1,否,否,24.1,0.48,18.76
300759,周线,2026-06-19,22.17,40,C,17.7,32.11,24.88,81.4,50.2,LEG1,否,否,19.5,0.7,24.38
688247,周线,2026-06-19,7.53,40,C,6.3,10.89,8.85,72.9,44.4,READY,否,否,13.3,0.88,8.67
300753,周线,2026-06-19,20.83,40,C,7.98,29.36,25.0,267.9,20.4,LEG1,否,否,24.6,0.34,24.5
688238,周线,2026-06-19,5.34,40,C,3.86,8.02,6.08,107.8,46.6,READY,否,否,16.9,0.4,5.96
600660,周线,2026-06-19,50.69,40,C,42.22,61.1,54.75,44.7,33.6,LEG1,否,否,21.9,0.54,53.66
600658,周线,2026-06-19,4.21,40,C,2.79,5.79,4.42,107.5,45.7,LEG1,否,否,24.5,0.53,4.33
600657,周线,2026-06-19,2.61,40,C,2.69,3.31,3.73,23.0,-67.7,LEG1,否,否,25.0,0.55,3.66
600654,周线,2026-06-19,2.9,40,C,1.93,4.84,3.13,150.8,58.8,LEG1,否,否,30.5,0.27,3.07
600653,周线,2026-06-19,1.62,40,C,1.09,1.88,1.67,72.5,26.6,LEG1,否,否,26.9,0.37,1.64
600651,周线,2026-06-19,6.08,40,C,2.32,7.58,7.12,226.7,8.7,LEG1,否,否,24.8,0.47,6.98
600650,周线,2026-06-19,10.09,40,C,6.41,18.05,13.88,181.6,35.8,LEG1,否,否,18.7,0.35,13.6
600649,周线,2026-06-19,3.58,40,C,3.03,4.49,4.24,48.2,17.1,LEG1,否,否,24.5,0.22,4.16
300792,周线,2026-06-19,29.33,40,C,14.1,51.6,32.06,266.0,52.1,READY,否,否,33.3,0.31,31.42
300789,周线,2026-06-19,19.01,40,C,11.1,24.3,19.42,118.9,37.0,LEG1,否,否,29.7,0.56,19.03
300788,周线,2026-06-19,24.7,40,C,21.48,40.7,27.05,89.5,71.0,LEG1,否,否,30.1,0.21,26.51
300787,周线,2026-06-19,9.67,40,C,8.58,13.44,10.9,56.6,52.3,LEG1,否,否,35.7,0.67,10.68
300785,周线,2026-06-19,39.94,40,C,12.6,57.05,45.01,352.8,27.1,LEG1,否,否,31.1,0.29,44.11
688281,周线,2026-06-19,51.85,40,C,53.66,97.0,63.03,80.8,78.4,LEG1,否,否,28.8,0.77,61.77
300783,周线,2026-06-19,16.59,40,C,14.68,25.88,22.11,76.3,33.7,LEG1,否,否,20.9,0.43,21.67
300781,周线,2026-06-19,28.33,40,C,21.12,38.35,31.34,81.6,40.7,LEG1,否,否,27.3,0.24,30.71
688215,周线,2026-06-19,42.71,40,C,14.67,80.88,60.3,451.3,31.1,LEG1,否,否,15.6,0.92,59.09
300778,周线,2026-06-19,10.05,40,C,7.01,16.66,11.37,137.7,54.8,READY,否,否,26.2,0.45,11.14
300777,周线,2026-06-19,28.96,40,C,17.2,41.97,30.83,144.0,45.0,LEG1,否,否,31.1,0.52,30.21
300775,周线,2026-06-19,23.04,40,C,18.8,40.25,23.23,114.1,79.3,LEG1,否,否,23.1,0.32,22.77
300774,周线,2026-06-19,13.11,40,C,5.95,28.88,7.94,385.4,91.3,LEG1,否,否,31.7,0.68,7.78
688212,周线,2026-06-19,27.67,40,C,31.51,49.15,44.85,56.0,24.4,LEG1,否,否,18.0,0.47,43.95
300772,周线,2026-06-19,12.37,40,C,6.88,21.99,17.19,219.6,31.8,READY,否,否,18.3,0.58,16.85
300771,周线,2026-06-19,11.54,40,C,5.95,14.53,12.7,144.2,21.3,LEG1,否,否,29.4,0.77,12.45
600628,周线,2026-06-19,6.01,40,C,5.3,9.34,6.88,76.2,60.9,READY,否,否,23.7,0.24,6.74
600626,周线,2026-06-19,3.4,40,C,2.16,5.45,3.76,152.3,51.4,READY,否,否,22.9,0.43,3.68
600624,周线,2026-06-19,3.94,40,C,2.76,4.8,4.14,73.9,32.4,LEG1,否,否,23.1,0.5,4.06
688208,周线,2026-06-19,27.87,40,C,14.72,41.12,31.0,179.3,38.3,READY,否,否,33.1,0.57,30.38
600622,周线,2026-06-19,2.13,40,C,1.58,3.03,2.45,91.8,40.0,READY,否,否,24.8,0.55,2.4
600621,周线,2026-06-19,13.14,40,C,11.3,15.1,14.87,33.6,6.1,LEG1,否,否,37.9,0.71,14.57
600620,周线,2026-06-19,4.26,40,C,3.79,7.44,5.88,96.3,42.7,LEG1,否,否,12.7,0.67,5.76
600619,周线,2026-06-19,14.89,40,C,4.26,22.39,15.78,425.6,36.5,READY,否,否,26.8,0.55,15.46
600618,周线,2026-06-19,10.67,40,C,6.52,18.19,11.92,179.0,53.7,READY,否,否,33.5,0.48,11.68
300805,周线,2026-06-19,7.9,40,C,5.1,16.1,9.48,215.7,60.2,READY,否,否,21.8,0.3,9.29
300804,周线,2026-06-19,36.91,40,C,16.99,56.39,32.77,231.9,59.9,LEG1,否,否,36.5,0.26,32.11
688203,周线,2026-06-19,11.46,40,C,7.38,14.96,10.92,102.7,53.3,LEG1,否,否,36.4,0.82,10.7
300800,周线,2026-06-19,9.87,40,C,7.17,13.06,10.81,82.1,38.2,LEG1,否,否,24.2,0.68,10.59
300798,周线,2026-06-19,7.28,40,C,4.68,13.42,6.86,186.8,75.1,LEG1,否,否,31.0,0.32,6.72
300797,周线,2026-06-19,14.1,40,C,7.78,16.36,13.98,110.3,27.7,LEG1,否,否,34.3,0.55,13.7
300793,周线,2026-06-19,12.35,40,C,10.27,18.86,13.41,83.6,63.4,READY,否,否,26.4,0.55,13.14
300824,周线,2026-06-19,7.87,40,C,5.5,12.27,9.6,123.1,39.4,READY,否,否,14.2,0.61,9.41
688202,周线,2026-06-19,53.55,40,C,23.3,73.32,51.6,214.7,43.4,READY,否,否,33.2,0.54,50.57
300822,周线,2026-06-19,13.1,40,C,6.22,16.0,13.25,157.2,28.1,LEG1,否,否,30.6,0.78,12.98
300817,周线,2026-06-19,17.75,40,C,7.85,21.79,17.0,177.6,34.4,LEG1,否,否,36.8,0.5,16.66
300815,周线,2026-06-19,18.59,40,C,9.93,27.55,19.74,177.4,44.3,READY,否,否,28.6,0.47,19.35
300813,周线,2026-06-19,19.56,40,C,11.01,31.49,23.99,186.0,36.6,LEG1,否,否,22.5,0.3,23.51
300810,周线,2026-06-19,26.52,40,C,11.31,45.47,30.4,302.0,44.1,READY,否,否,26.6,0.5,29.79
300809,周线,2026-06-19,30.91,40,C,17.66,42.97,30.3,143.3,50.1,READY,否,否,34.6,0.82,29.69
300808,周线,2026-06-19,23.7,40,C,9.06,29.22,22.48,222.5,33.4,LEG1,否,否,38.4,0.41,22.03
300807,周线,2026-06-19,39.52,40,C,12.98,67.22,45.6,417.9,39.9,LEG1,否,否,26.1,0.5,44.69
600638,周线,2026-06-19,5.31,40,C,3.55,6.72,5.67,89.3,33.1,LEG1,否,否,26.2,0.76,5.56
600637,周线,2026-06-19,8.81,40,C,5.78,16.12,9.0,178.9,68.9,LEG1,否,否,37.0,0.45,8.82
600636,周线,2026-06-19,1.85,40,C,6.01,9.68,7.87,61.1,49.3,LEG1,否,否,10.1,0.84,7.71
600635,周线,2026-06-19,4.66,40,C,2.54,7.38,5.23,190.6,44.4,READY,否,否,27.5,0.28,5.13
600633,周线,2026-06-19,10.75,40,C,7.77,15.09,11.87,94.2,44.0,LEG1,否,否,30.0,0.26,11.63
600629,周线,2026-06-19,16.92,40,C,4.01,22.64,19.04,464.6,19.3,LEG1,否,否,36.3,0.91,18.66
600616,周线,2026-06-19,4.14,40,C,4.15,6.0,5.17,44.6,44.9,LEG1,否,否,11.0,0.46,5.07
600613,周线,2026-06-19,4.74,40,C,4.65,6.95,5.37,49.5,68.7,LEG1,否,否,18.1,0.31,5.26
600610,周线,2026-06-19,7.43,40,C,3.21,11.35,8.47,253.6,35.4,LEG1,否,否,33.1,0.32,8.3
600609,周线,2026-06-19,3.3,40,C,2.88,4.23,4.55,46.9,-23.7,LEG1,否,否,18.0,0.65,4.46
000096,周线,2026-06-19,7.55,40,C,8.3,13.27,10.03,59.9,65.2,LEG1,否,否,13.1,0.29,9.83
600604,周线,2026-06-19,4.16,40,C,3.25,6.36,5.28,95.7,34.7,LEG1,否,否,31.1,0.32,5.17
600603,周线,2026-06-19,4.52,40,C,4.45,8.27,8.57,85.8,-7.9,LEG1,否,否,21.6,0.39,8.4
600602,周线,2026-06-19,17.77,40,C,7.56,25.8,18.66,241.3,39.1,LEG1,否,否,32.3,0.19,18.29
000089,周线,2026-06-19,6.39,40,C,5.82,7.23,6.49,24.2,52.5,LEG1,否,否,26.1,0.53,6.36
600599,周线,2026-06-19,0.4,40,C,7.14,11.0,8.11,54.1,74.9,LEG1,否,否,16.5,0.38,7.95
600598,周线,2026-06-19,13.94,40,C,11.92,17.1,14.37,43.5,52.7,LEG1,否,否,27.3,0.25,14.08
300837,周线,2026-06-19,26.41,40,C,16.46,68.42,23.0,315.7,87.4,LEG1,否,否,23.0,0.35,22.54
300833,周线,2026-06-19,32.84,40,C,28.35,39.53,37.4,39.4,19.1,LEG1,否,否,36.4,0.44,36.65
300830,周线,2026-06-19,8.83,40,C,4.02,15.87,10.17,294.8,48.1,LEG1,否,否,26.4,0.29,9.97
300829,周线,2026-06-19,15.1,40,C,11.3,22.0,16.19,94.7,54.3,LEG1,否,否,28.0,0.36,15.87
300827,周线,2026-06-19,30.33,40,C,18.6,40.97,34.56,120.3,28.7,LEG1,否,否,29.6,0.31,33.87
600592,周线,2026-06-19,15.38,40,C,6.66,30.44,18.25,357.1,51.3,READY,否,否,24.0,0.83,17.88
600588,周线,2026-06-19,9.78,40,C,8.03,12.88,12.24,60.4,13.2,LEG1,否,否,25.8,0.51,12.0
000078,周线,2026-06-19,1.55,40,C,2.01,4.03,2.42,100.5,79.7,LEG1,否,否,21.0,0.39,2.37
600585,周线,2026-06-19,18.24,40,C,19.53,26.93,21.73,37.9,70.3,LEG1,否,否,15.5,0.63,21.3
600583,周线,2026-06-19,5.41,40,C,4.75,8.72,6.33,83.6,60.2,READY,否,否,21.7,0.25,6.2
600582,周线,2026-06-19,5.01,40,C,5.16,6.33,5.66,22.7,57.3,LEG1,否,否,15.3,0.58,5.55
000069,周线,2026-06-19,1.8,40,C,1.77,2.31,2.43,30.5,-22.2,LEG1,否,否,16.9,0.52,2.38
000061,周线,2026-06-19,5.84,40,C,4.71,10.77,6.25,128.7,74.6,LEG1,否,否,12.2,0.57,6.12
000059,周线,2026-06-19,4.13,40,C,3.58,5.75,4.82,60.6,42.9,LEG1,否,否,25.0,0.57,4.72
688236,周线,2026-06-19,14.91,40,C,10.31,21.59,22.55,109.4,-8.5,LEG1,否,否,17.8,0.64,22.1
300850,周线,2026-06-19,28.87,40,C,13.68,55.84,40.7,308.2,35.9,LEG1,否,否,19.6,0.38,39.89
300847,周线,2026-06-19,14.43,40,C,12.3,16.58,14.87,34.8,40.0,LEG1,否,否,35.0,0.35,14.57
300846,周线,2026-06-19,22.39,40,C,7.57,34.97,17.94,362.0,62.2,LEG1,否,否,35.1,0.27,17.58
688235,周线,2026-06-19,211.72,40,C,98.5,276.01,213.33,180.2,35.3,LEG1,否,否,25.8,0.56,209.06
300841,周线,2026-06-19,46.08,40,C,44.01,62.69,70.7,42.4,-42.9,LEG1,否,否,19.9,0.58,69.29
688232,周线,2026-06-19,18.75,40,C,18.02,23.66,24.21,31.3,-9.8,LEG1,否,否,24.4,0.56,23.73
600571,周线,2026-06-19,10.55,40,C,7.78,18.88,14.59,142.7,38.6,LEG1,否,否,17.9,0.56,14.3
600570,周线,2026-06-19,22.5,40,C,15.23,28.08,24.56,84.4,27.4,LEG1,否,否,28.1,0.71,24.07
600569,周线,2026-06-19,1.77,40,C,1.29,2.85,2.14,120.9,45.5,LEG1,否,否,22.3,0.28,2.1
688197,周线,2026-06-19,30.37,40,C,25.52,46.25,33.63,81.2,60.9,LEG1,否,否,24.5,0.62,32.96
600562,周线,2026-06-19,21.84,40,C,9.68,30.78,23.8,218.0,33.1,LEG1,否,否,27.1,0.48,23.32
600561,周线,2026-06-19,5.43,40,C,3.12,7.29,5.81,133.7,35.5,LEG1,否,否,22.1,0.66,5.69
300875,周线,2026-06-19,30.89,40,C,16.2,58.0,37.46,258.0,49.1,LEG1,否,否,22.8,0.29,36.71
688196,周线,2026-06-19,39.42,40,C,18.22,95.0,42.79,421.4,68.0,LEG1,否,否,21.7,0.44,41.93
300869,周线,2026-06-19,10.8,40,C,11.58,16.73,14.88,44.5,35.9,LEG1,否,否,10.8,0.55,14.58
300865,周线,2026-06-19,24.65,40,C,8.9,33.5,23.93,276.4,38.9,LEG1,否,否,30.8,0.72,23.45
688192,周线,2026-06-19,36.6,40,C,24.82,61.89,46.66,149.4,41.1,LEG1,否,否,20.6,0.8,45.73
300859,周线,2026-06-19,28.33,40,C,18.64,41.33,34.29,121.7,31.0,LEG1,否,否,31.1,0.58,33.6
300858,周线,2026-06-19,15.06,40,C,11.03,27.08,16.11,145.5,68.3,LEG1,否,否,35.9,0.25,15.79
600597,周线,2026-06-19,6.58,40,C,7.23,8.87,8.01,22.7,52.4,READY,否,否,5.8,0.63,7.85
600595,周线,2026-06-19,6.24,40,C,2.24,10.83,6.71,383.5,48.0,READY,否,否,27.5,0.79,6.58
600594,周线,2026-06-19,3.15,40,C,2.76,5.27,3.44,90.9,72.9,LEG1,否,否,24.0,0.24,3.37
688186,周线,2026-06-19,16.8,40,C,8.49,30.95,21.81,264.5,40.7,LEG1,否,否,28.8,0.36,21.37
600548,周线,2026-06-19,8.53,40,C,8.36,9.61,9.61,15.0,0.0,LEG1,否,否,26.3,0.28,9.42
600547,周线,2026-06-19,28.26,40,C,22.62,65.55,33.55,189.8,74.5,LEG1,否,否,25.3,0.6,32.88
600543,周线,2026-06-19,4.12,40,C,3.76,5.18,5.5,37.8,-22.5,LEG1,否,否,18.3,0.26,5.39
600540,周线,2026-06-19,4.24,40,C,3.1,5.99,4.32,93.2,57.8,LEG1,否,否,33.2,0.53,4.23
600538,周线,2026-06-19,5.78,40,C,2.9,7.44,5.81,156.6,35.9,LEG1,否,否,28.0,0.69,5.69
300891,周线,2026-06-19,6.76,40,C,5.46,11.18,7.76,104.8,59.8,READY,否,否,21.4,0.54,7.6
300888,周线,2026-06-19,27.32,40,C,23.31,40.12,36.91,72.1,19.1,LEG1,否,否,15.7,0.54,36.17
300887,周线,2026-06-19,7.88,40,C,5.88,12.68,7.47,115.6,76.6,LEG1,否,否,23.8,0.28,7.32
300886,周线,2026-06-19,21.81,40,C,10.16,30.68,24.62,202.0,29.5,LEG1,否,否,20.1,0.59,24.13
300884,周线,2026-06-19,10.59,40,C,7.04,19.18,12.35,172.4,56.3,LEG1,否,否,24.0,0.51,12.1
300882,周线,2026-06-19,15.24,40,C,11.98,26.21,18.1,118.8,57.0,LEG1,否,否,22.6,0.29,17.74
300879,周线,2026-06-19,17.87,40,C,7.29,29.94,22.7,310.7,32.0,LEG1,否,否,21.3,0.4,22.25
300876,周线,2026-06-19,16.67,40,C,11.74,31.86,23.97,171.4,39.2,LEG1,否,否,17.8,0.89,23.49
688185,周线,2026-06-19,49.76,40,C,37.12,73.88,63.74,99.0,27.6,LEG1,否,否,22.6,0.33,62.47
600572,周线,2026-06-19,4.11,40,C,3.91,5.17,4.41,32.2,60.3,LEG1,否,否,30.3,0.31,4.32
600519,周线,2026-06-19,1240.0,40,C,1245.83,1568.0,1415.12,25.9,47.5,LEG1,否,否,29.8,0.57,1386.82
600518,周线,2026-06-19,1.36,40,C,1.68,2.03,1.9,20.8,37.1,LEG1,否,否,4.2,0.88,1.86
300908,周线,2026-06-19,22.77,40,C,21.64,29.57,25.08,36.6,56.6,LEG1,否,否,16.6,0.65,24.58
300906,周线,2026-06-19,27.33,40,C,13.02,37.98,28.85,191.7,36.6,LEG1,否,否,23.9,0.54,28.27
300904,周线,2026-06-19,45.34,40,C,33.82,63.5,54.9,87.8,29.0,LEG1,否,否,25.5,0.42,53.8
000407,周线,2026-06-19,3.9,40,C,2.47,5.07,4.4,105.3,25.8,LEG1,否,否,28.0,0.22,4.31
300899,周线,2026-06-19,29.82,40,C,16.12,40.88,21.22,153.6,79.4,LEG1,否,否,28.1,0.55,20.8
300898,周线,2026-06-19,19.88,40,C,14.79,31.02,22.05,109.7,55.3,READY,否,否,22.1,0.35,21.61
300897,周线,2026-06-19,15.7,40,C,15.68,29.49,23.72,88.1,41.8,LEG1,否,否,24.8,0.98,23.25
300893,周线,2026-06-19,19.2,40,C,19.44,24.75,26.42,27.3,-31.5,LEG1,否,否,27.7,0.52,25.89
300892,周线,2026-06-19,20.97,40,C,10.51,36.58,25.37,248.0,43.0,READY,否,否,16.2,0.51,24.86
600560,周线,2026-06-19,12.05,40,C,10.88,18.12,13.78,66.5,59.9,READY,否,否,15.9,0.85,13.5
000401,周线,2026-06-19,3.74,40,C,3.99,5.38,4.72,34.8,47.5,LEG1,否,否,13.9,0.21,4.63
600557,周线,2026-06-19,11.88,40,C,11.77,15.37,14.03,30.6,37.2,LEG1,否,否,28.6,0.36,13.75
600556,周线,2026-06-19,4.8,40,C,3.27,9.45,5.65,189.0,61.5,READY,否,否,23.0,0.36,5.54
600551,周线,2026-06-19,7.2,40,C,6.74,8.48,7.63,25.8,48.9,LEG1,否,否,29.0,0.32,7.48
300927,周线,2026-06-19,23.94,40,C,8.28,39.88,25.38,381.6,45.9,READY,否,否,35.4,0.48,24.87
300926,周线,2026-06-19,20.04,40,C,17.17,33.88,28.58,97.3,31.7,LEG1,否,否,27.7,0.55,28.01
300923,周线,2026-06-19,23.91,40,C,11.41,29.94,24.05,162.4,31.8,LEG1,否,否,32.5,0.96,23.57
000400,周线,2026-06-19,23.04,40,C,17.72,34.65,22.14,95.5,73.9,LEG1,否,否,33.6,0.35,21.7
300918,周线,2026-06-19,12.4,40,C,6.97,15.83,13.38,127.1,27.7,LEG1,否,否,34.5,0.51,13.11
300917,周线,2026-06-19,25.6,40,C,17.52,36.07,30.15,105.9,31.9,LEG1,否,否,24.5,0.52,29.55
300916,周线,2026-06-19,24.76,40,C,11.83,41.26,27.94,248.8,45.3,LEG1,否,否,27.7,0.75,27.38
300915,周线,2026-06-19,20.91,40,C,21.01,25.7,23.94,22.3,37.5,LEG1,否,否,25.0,0.41,23.46
300911,周线,2026-06-19,21.61,40,C,19.92,41.99,34.72,110.8,32.9,LEG1,否,否,26.7,0.45,34.03
000158,周线,2026-06-19,14.51,40,C,5.4,22.0,16.68,307.4,32.0,READY,否,否,29.5,0.67,16.35
000156,周线,2026-06-19,6.71,40,C,5.67,10.01,7.25,76.5,63.6,LEG1,否,否,32.4,0.44,7.1
600533,周线,2026-06-19,2.05,40,C,1.67,2.65,2.27,58.7,38.8,LEG1,否,否,21.8,0.56,2.22
600528,周线,2026-06-19,7.17,40,C,6.45,9.6,7.41,48.8,69.5,LEG1,否,否,26.5,0.42,7.26
600526,周线,2026-06-19,4.4,40,C,3.44,6.18,5.0,79.7,43.1,READY,否,否,20.8,0.43,4.9
600523,周线,2026-06-19,11.16,40,C,7.89,17.0,13.04,115.5,43.5,READY,否,否,17.0,0.52,12.78
600521,周线,2026-06-19,14.29,40,C,10.71,17.67,14.37,65.0,47.4,LEG1,否,否,26.0,0.32,14.08
000153,周线,2026-06-19,5.36,40,C,4.89,7.12,5.83,45.6,57.8,LEG1,否,否,17.3,0.36,5.71
688217,周线,2026-06-19,22.16,40,C,12.38,30.93,24.79,149.8,33.1,LEG1,否,否,21.6,0.7,24.29
600508,周线,2026-06-19,8.58,40,C,10.6,15.41,12.51,45.4,60.3,READY,否,否,22.0,0.56,12.26
600507,周线,2026-06-19,4.11,40,C,3.5,7.39,5.5,111.1,48.6,LEG1,否,否,21.1,0.57,5.39
600506,周线,2026-06-19,15.7,40,C,6.95,22.97,19.9,230.5,19.2,LEG1,否,否,24.4,0.35,19.5
688176,周线,2026-06-19,10.15,40,C,4.61,18.11,9.5,292.8,63.8,LEG1,否,否,23.7,0.31,9.31
600501,周线,2026-06-19,17.38,40,C,8.76,25.42,20.97,190.2,26.7,LEG1,否,否,25.1,0.41,20.55
300945,周线,2026-06-19,11.96,40,C,6.68,16.47,14.39,146.6,21.2,LEG1,否,否,19.6,0.33,14.1
300942,周线,2026-06-19,6.09,40,C,5.25,11.07,9.21,110.9,32.0,LEG1,否,否,10.2,0.67,9.03
300941,周线,2026-06-19,15.05,40,C,13.12,31.29,21.68,138.5,52.9,READY,否,否,20.9,0.58,21.25
300940,周线,2026-06-19,16.64,40,C,11.15,24.68,23.36,121.3,9.8,LEG1,否,否,29.0,0.55,22.89
300937,周线,2026-06-19,20.8,40,C,17.83,44.38,25.12,148.9,72.5,LEG1,否,否,11.1,0.43,24.62
300933,周线,2026-06-19,6.63,40,C,4.88,10.1,7.41,107.0,51.5,READY,否,否,25.6,0.48,7.26
300932,周线,2026-06-19,9.19,40,C,7.76,15.69,10.68,102.2,63.2,LEG1,否,否,31.3,0.44,10.47
688166,周线,2026-06-19,40.38,40,C,19.63,72.88,38.89,271.3,63.8,LEG1,否,否,26.7,0.64,38.11
300928,周线,2026-06-19,30.13,40,C,22.29,37.55,28.05,68.5,62.3,LEG1,否,否,38.9,0.68,27.49
300963,周线,2026-06-19,14.22,40,C,6.64,18.4,15.88,177.1,21.4,LEG1,否,否,31.2,0.58,15.56
300962,周线,2026-06-19,13.16,40,C,10.18,19.45,15.6,91.1,41.5,READY,否,否,18.1,0.4,15.29
300961,周线,2026-06-19,11.0,40,C,5.65,15.0,11.9,165.5,33.2,LEG1,否,否,24.1,0.38,11.66
300960,周线,2026-06-19,16.87,40,C,10.0,28.65,23.2,186.5,29.2,LEG1,否,否,16.7,0.49,22.74
300958,周线,2026-06-19,11.6,40,C,9.47,14.76,12.3,55.9,46.5,LEG1,否,否,26.5,0.59,12.05
000488,周线,2026-06-19,2.08,40,C,1.65,3.19,2.07,93.3,72.7,LEG1,否,否,26.4,0.21,2.03
000428,周线,2026-06-19,3.17,40,C,2.48,4.23,3.48,70.6,42.9,LEG1,否,否,19.0,0.42,3.41
300952,周线,2026-06-19,19.75,40,C,11.6,56.0,26.64,382.8,66.1,LEG1,否,否,22.0,0.66,26.11
300950,周线,2026-06-19,17.41,40,C,8.01,23.66,21.63,195.4,13.0,LEG1,否,否,21.4,0.7,21.2
300949,周线,2026-06-19,21.98,40,C,22.5,42.39,35.11,88.4,36.6,LEG1,否,否,15.0,0.74,34.41
300947,周线,2026-06-19,13.61,40,C,7.6,18.98,15.49,149.7,30.7,LEG1,否,否,20.4,0.53,15.18
000425,周线,2026-06-19,9.25,40,C,5.95,11.06,9.92,85.9,22.3,LEG1,否,否,31.9,0.58,9.72
600517,周线,2026-06-19,4.98,40,C,3.81,7.79,5.79,104.5,50.3,LEG1,否,否,22.5,0.44,5.67
600515,周线,2026-06-19,2.92,40,C,2.96,5.76,4.44,94.6,47.1,LEG1,否,否,17.3,0.67,4.35
600513,周线,2026-06-19,15.85,40,C,6.71,32.27,17.25,380.9,58.8,LEG1,否,否,29.5,0.26,16.91
600512,周线,2026-06-19,2.03,40,C,1.81,2.68,2.21,48.1,54.0,LEG1,否,否,24.1,0.3,2.17
600491,周线,2026-06-19,1.27,40,C,2.29,3.38,3.32,47.6,5.5,LEG1,否,否,17.9,0.44,3.25
000423,周线,2026-06-19,47.32,40,C,44.62,58.36,53.5,30.8,35.4,LEG1,否,否,30.0,0.51,52.43
600489,周线,2026-06-19,22.7,40,C,11.86,41.48,23.65,249.7,60.2,READY,否,否,39.3,0.55,23.18
600486,周线,2026-06-19,55.28,40,C,44.0,89.71,68.25,103.9,46.9,READY,否,否,26.9,0.63,66.89
600481,周线,2026-06-19,5.04,40,C,3.46,11.56,5.36,234.1,76.5,LEG1,否,否,33.4,0.43,5.25
600480,周线,2026-06-19,9.84,40,C,7.04,12.4,9.16,76.1,60.4,LEG1,否,否,37.7,0.44,8.98
300981,周线,2026-06-19,10.62,40,C,8.31,18.27,12.05,119.9,62.4,LEG1,否,否,26.8,0.33,11.81
300980,周线,2026-06-19,27.22,40,C,11.35,40.38,23.16,255.8,59.3,LEG1,否,否,34.3,0.59,22.7
300978,周线,2026-06-19,8.85,40,C,7.58,11.73,10.35,54.7,33.3,LEG1,否,否,20.9,0.4,10.14
300977,周线,2026-06-19,17.48,40,C,10.21,25.99,17.22,154.6,55.6,READY,否,否,35.3,0.74,16.88
300973,周线,2026-06-19,24.93,40,C,22.28,47.46,37.25,113.0,40.5,LEG1,否,否,18.5,0.57,36.51
000422,周线,2026-06-19,13.33,40,C,7.04,20.2,15.13,186.9,38.5,READY,否,否,33.5,0.38,14.83
300971,周线,2026-06-19,20.14,40,C,12.53,25.76,20.5,105.6,39.8,LEG1,否,否,28.7,0.49,20.09
300969,周线,2026-06-19,99.5,40,C,48.83,163.68,112.0,235.2,45.0,BREAKOUT,否,否,36.0,0.76,109.76
000421,周线,2026-06-19,5.38,40,C,3.54,7.73,6.62,118.4,26.5,LEG1,否,否,20.7,0.28,6.49
300965,周线,2026-06-19,46.56,40,C,21.59,95.04,48.18,340.2,63.8,LEG1,否,否,33.5,0.56,47.22
300997,周线,2026-06-19,16.02,40,C,9.25,34.57,18.6,273.7,63.1,READY,否,否,31.2,0.59,18.23
