symbol,entry_idx,exit_idx,entry_time,exit_time,direction,entry_price,exit_price,qty,multiplier,atr_entry,pnl,r_mult,risk_amt,bars_held,exit_reason,equity_at_entry
MA0,1856,1864,2024-05-09 13:30:00,2024-05-10 05:30:00,-1,2543.0,2544.3795182851127,4,10.0,11.364656169385684,-55.18073140450724,-0.08092447699555001,681.8793701631411,8,stop,2369611.274434968
IM0,3473,3482,2024-05-10 02:00:00,2024-05-13 02:30:00,-1,5486.4,5487.748814669697,1,200.0,33.47807328689192,-269.76293393945525,-0.02685966340094795,10043.421986067577,9,stop,2365085.3336108886
SA0,1875,1880,2024-05-13 03:00:00,2024-05-13 13:30:00,1,2212.0,2184.259172167788,2,20.0,21.021297623945564,-1109.6331132884734,-0.87976896347293,1261.277857436734,5,stop,2364760.389945545
FG0,1878,1881,2024-05-13 06:30:00,2024-05-13 14:00:00,1,1613.0,1595.0049077218991,3,20.0,12.103787956640467,-1079.7055366860513,-0.9911548540321907,1089.340916097642,3,stop,2364760.389945545
MA0,1872,1882,2024-05-13 01:30:00,2024-05-13 14:30:00,1,2550.0,2612.7817618903823,4,10.0,10.530145045465977,2511.2704756152925,3.974732327637127,631.8087027279586,10,stop,2365030.152879484
RM0,1880,1885,2024-05-13 13:30:00,2024-05-14 02:00:00,1,2893.0,2892.194606971133,4,10.0,13.67392548339717,-32.21572115468007,-0.03926660903361447,820.4355290038302,5,stop,2364760.389945545
M0,1891,1892,2024-05-14 13:00:00,2024-05-14 13:30:00,-1,3527.0,3549.9483101245405,3,10.0,15.29887341636022,-688.4493037362154,-1.000000000000008,688.4493037362098,1,stop,2365050.1060500313
P0,1892,1896,2024-05-14 13:30:00,2024-05-15 01:30:00,-1,7344.0,7405.993079715349,1,10.0,46.28220626275807,-619.9307971534927,-0.8929721192545838,694.2330939413711,4,stop,2365050.1060500313
I0,1884,1901,2024-05-14 01:30:00,2024-05-15 06:00:00,-1,874.5,863.0958762070633,1,100.0,6.801769052754493,1140.412379293673,1.117760561454566,1020.265357913174,17,stop,2365082.321771186
MA0,1899,1902,2024-05-15 03:00:00,2024-05-15 06:30:00,-1,2572.0,2584.877792927133,4,10.0,12.54154568109655,-515.1117170853286,-0.684540446852229,752.492740865793,3,stop,2363741.725949141
HC0,1908,1911,2024-05-16 01:30:00,2024-05-16 03:00:00,1,3797.0,3797.0,3,10.0,11.341527750239521,0.0,0.0,510.36874876077843,3,stop,2364367.0266113495
SP0,1905,1914,2024-05-15 14:00:00,2024-05-16 06:30:00,1,6352.0,6384.084958431714,1,10.0,31.369161190192564,320.8495843171386,0.681879000784271,470.5374178528885,9,stop,2364367.0266113495
RB0,1912,1923,2024-05-16 05:30:00,2024-05-17 03:00:00,1,3695.0,3696.4438201423295,3,10.0,15.140059594358323,43.31460426988542,0.06357615408011243,681.3026817461247,11,stop,2364367.0266113495
I0,1908,1927,2024-05-16 01:30:00,2024-05-17 13:00:00,1,873.5,881.9208428482051,1,100.0,7.121201682463805,842.0842848205098,0.7883353796819342,1068.1802523695706,19,stop,2364367.0266113495
RM0,1925,1928,2024-05-17 06:00:00,2024-05-17 13:30:00,1,2904.0,2885.997893643019,4,10.0,12.253764176469854,-720.0842542792452,-0.9794055169621246,735.2258505881912,3,stop,2364731.1907999367
RM0,1932,1933,2024-05-20 01:30:00,2024-05-20 02:00:00,-1,2862.0,2883.8941885739623,4,10.0,14.718904617203597,-875.7675429584924,-0.9916584213009154,883.1342770322158,1,stop,2364853.190830478
IF0,3916,3918,2024-05-20 01:30:00,2024-05-20 02:30:00,1,3677.4,3667.7955594776263,1,300.0,14.485239349396595,-2881.332156712142,-0.44203345169549646,6518.357707228468,2,stop,2364853.190830478
IH0,3916,3918,2024-05-20 01:30:00,2024-05-20 02:30:00,1,2526.0,2516.031843199226,1,300.0,9.79765103645309,-2990.4470402322204,-0.6782684790933796,4408.942966403891,2,stop,2364853.190830478
RM0,1940,1944,2024-05-20 13:30:00,2024-05-21 01:30:00,1,2894.0,2886.9966266331926,4,10.0,14.063752188931888,-280.13493467229637,-0.3319822132208802,843.8251313359133,4,stop,2358105.6440905747
LC0,1604,1615,2024-05-22 03:00:00,2024-05-23 06:30:00,-1,106600.0,106469.17608491157,1,1.0,1094.2039251702322,130.82391508843284,0.07970721123004547,1641.3058877553483,11,stop,2357825.5091559025
IH0,3941,3956,2024-05-23 02:00:00,2024-05-27 01:30:00,-1,2496.6,2475.9950889319693,1,300.0,8.656160973348676,6181.473320409168,1.5869168123121178,3895.2724380069044,15,stop,2357825.5091559025
P0,1987,1993,2024-05-24 13:00:00,2024-05-27 02:00:00,-1,7590.0,7656.01191757934,1,10.0,47.413655541711144,-660.1191757933975,-0.9281702612906133,711.2048331256672,6,stop,2357956.333070991
LC0,1616,1627,2024-05-24 01:00:00,2024-05-27 02:30:00,1,106600.0,106112.73528445904,1,1.0,1136.6182256804598,-487.26471554096497,-0.28579793668142406,1704.9273385206898,11,stop,2357956.333070991
AO0,37,44,2024-05-27 14:00:00,2024-05-28 01:30:00,1,4126.0,4082.7118817821524,1,20.0,34.611209185135074,-865.7623643569514,-0.8337976672297074,1038.3362755540522,7,stop,2362990.4225000655
LH0,3967,3968,2024-05-28 03:00:00,2024-05-28 05:30:00,1,18360.0,18222.64189454193,1,16.0,91.57207030538206,-2197.729687329149,-0.9999999999999907,2197.7296873291693,1,stop,2362124.6601357087
P0,2000,2010,2024-05-27 13:30:00,2024-05-28 06:30:00,1,7640.0,7747.346075868749,1,10.0,47.09863521827128,1073.4607586874881,1.5194506220299895,706.4795282740693,10,stop,2362990.4225000655
Y0,2000,2012,2024-05-27 13:30:00,2024-05-28 13:30:00,1,7992.0,8073.9062350111435,1,10.0,42.14429993032192,819.0623501114351,1.2956474959691797,632.1644989548288,12,stop,2362990.4225000655
BU0,2010,2014,2024-05-28 06:30:00,2024-05-28 14:30:00,-1,3650.0,3640.0574221925845,3,10.0,12.612825518571137,298.2773342224664,0.5255273844218377,567.5771483357012,4,stop,2359926.9304483794
LH0,3969,3974,2024-05-28 06:00:00,2024-05-29 02:30:00,-1,18030.0,18014.071080024278,1,16.0,115.02897898780392,254.8627196115558,0.09231830167718647,2760.695495707294,5,stop,2359926.9304483794
AO0,49,65,2024-05-28 06:00:00,2024-05-29 06:00:00,-1,4088.0,4018.337188424046,1,20.0,32.39270805062185,1393.2562315190808,1.4337138565689573,971.7812415186554,16,stop,2362124.6601357087
I0,2010,2021,2024-05-28 06:30:00,2024-05-29 06:00:00,-1,895.0,890.9644425419112,1,100.0,6.695951180952488,403.55574580887605,0.4017908085081259,1004.3926771428731,11,stop,2359926.9304483794
RB0,2010,2022,2024-05-28 06:30:00,2024-05-29 06:30:00,-1,3749.0,3746.0833531906273,3,10.0,13.364734814802846,87.49940428117952,0.14548969606899886,601.4130666661281,12,stop,2359926.9304483794
SP0,2010,2023,2024-05-28 06:30:00,2024-05-29 13:00:00,-1,6298.0,6303.606826934877,1,10.0,28.369067161691056,-56.06826934877063,-0.13175916578247343,425.5360074253659,13,stop,2359926.9304483794
LC0,1639,1647,2024-05-28 06:30:00,2024-05-29 06:30:00,-1,105650.0,105439.38765589139,1,1.0,946.5399857575557,210.61234410860925,0.14833840251699976,1419.8099786363334,8,stop,2359926.9304483794
SA0,2023,2027,2024-05-29 13:00:00,2024-05-30 01:00:00,1,2443.0,2411.0107639234775,2,20.0,22.986334029427265,-1279.5694430609,-0.9277754929101109,1379.180041765636,4,stop,2364256.904992622
AO0,69,76,2024-05-29 14:00:00,2024-05-30 01:30:00,1,4084.0,4049.0002200062763,1,20.0,34.29937072364247,-699.9955998744736,-0.6802803133177877,1028.981121709274,7,stop,2364200.836723273
FG0,2021,2028,2024-05-29 06:00:00,2024-05-30 01:30:00,1,1709.0,1742.2189274163388,3,20.0,13.673003192750643,1993.1356449803297,1.6196845198305974,1230.570287347558,7,stop,2362372.5936110127
HC0,2024,2028,2024-05-29 13:30:00,2024-05-30 01:30:00,1,3931.0,3909.7556126470904,3,10.0,15.81691548030222,-637.331620587288,-0.8954290057108604,711.7611966135999,4,stop,2364256.904992622
RB0,2024,2028,2024-05-29 13:30:00,2024-05-30 01:30:00,1,3806.0,3781.7990749022147,3,10.0,17.516187308019475,-726.0277529335599,-0.9210880074229154,788.2284288608764,4,stop,2364256.904992622
V0,2023,2030,2024-05-29 13:00:00,2024-05-30 02:30:00,1,6532.0,6533.936487730243,3,5.0,42.77800752276017,29.04731595364865,0.030178867481737804,962.5051692621039,7,stop,2364256.904992622
SR0,2026,2032,2024-05-29 14:30:00,2024-05-30 05:30:00,1,6213.0,6186.857777276917,1,10.0,20.560371986219856,-261.4222272308325,-0.8476572551185524,308.4055797932978,6,stop,2364200.836723273
BU0,2016,2033,2024-05-29 01:30:00,2024-05-30 06:00:00,1,3667.0,3670.9548690915035,3,10.0,14.814785363728767,118.6460727451049,0.1779694629117501,666.6653413677944,17,stop,2362117.730891401
LC0,1657,1659,2024-05-31 01:30:00,2024-05-31 02:30:00,1,106700.0,105319.30356071494,1,1.0,964.3461615379966,-1380.6964392850641,-0.954495729405609,1446.519242306995,2,stop,2362947.931457374
OI0,2033,2044,2024-05-30 06:00:00,2024-05-31 05:30:00,-1,8843.0,8883.445202819194,1,10.0,49.056618988336545,-404.4520281919358,-0.5496397652789677,735.8492848250482,11,stop,2363090.7076118593
AO0,79,98,2024-05-30 03:00:00,2024-05-31 06:30:00,-1,4029.0,3948.452217962428,1,20.0,33.227339587684604,1610.9556407514356,1.6160945180902786,996.820187630538,19,stop,2363061.6602959055
P0,2043,2050,2024-05-31 03:00:00,2024-05-31 14:30:00,1,7810.0,7859.469880105779,1,10.0,44.119087210322384,494.6988010577934,0.7475204532972153,661.7863081548358,7,stop,2361567.2350180885
SR0,2052,2056,2024-06-03 01:30:00,2024-06-03 05:30:00,1,6192.0,6179.434295464615,1,10.0,21.496675237474093,-125.65704535384612,-0.38969451156426393,322.4501285621114,4,stop,2363268.4374317056
LC0,1660,1674,2024-05-31 03:00:00,2024-06-04 02:00:00,-1,104700.0,103389.3753388797,1,1.0,1001.5738035346133,1310.624661120295,0.8723768243505191,1502.36070530192,14,stop,2361567.2350180885
SA0,2031,2065,2024-05-30 03:00:00,2024-06-04 02:00:00,-1,2377.0,2233.546497937547,2,20.0,24.087389097003534,5738.140082498121,3.9703625684168657,1445.243345820212,34,stop,2363061.6602959055
P0,2051,2067,2024-06-03 01:00:00,2024-06-04 03:00:00,-1,7776.0,7640.237870908738,1,10.0,54.7094906874944,1357.6212909126207,1.6543397667112607,820.642360312416,16,stop,2363268.4374317056
V0,2048,2069,2024-05-31 13:30:00,2024-06-04 06:00:00,-1,6506.0,6339.816664222824,3,5.0,46.632458976306374,2492.750036657635,2.3757891595295924,1049.2303269668935,21,stop,2362773.738630648
HC0,2031,2073,2024-05-30 03:00:00,2024-06-04 14:00:00,-1,3892.0,3802.1656247661253,3,10.0,16.225563414563158,2695.0312570162396,3.691063413890221,730.1503536553422,42,stop,2363061.6602959055
RB0,2031,2074,2024-05-30 03:00:00,2024-06-04 14:30:00,-1,3768.0,3658.8774868654878,3,10.0,18.247918474206536,3273.6753940353674,3.9866652293797094,821.1563313392941,43,stop,2363061.6602959055
Y0,2050,2079,2024-05-31 14:30:00,2024-06-05 03:00:00,-1,8082.0,7857.576318889237,1,10.0,42.50532109096804,2244.2368111076303,3.519930765538134,637.5798163645206,29,stop,2362773.738630648
IC0,4011,4018,2024-06-04 06:30:00,2024-06-05 06:00:00,1,5302.6,5272.76057977914,1,200.0,29.896735363581342,-5967.884044172024,-0.6653885975168816,8969.020609074403,7,stop,2371549.166420883
CU0,156,172,2024-06-06 01:30:00,2024-06-07 01:30:00,1,81380.0,81739.74140929278,1,5.0,338.727552672746,1798.7070464638964,0.7080250906748358,2540.456645045595,16,stop,2376286.9758755276
EG0,2111,2114,2024-06-11 03:00:00,2024-06-11 06:30:00,1,4576.0,4552.550917833861,2,10.0,18.538540846403738,-468.9816433227861,-0.8432552256196277,556.1562253921122,3,stop,2378085.6829219917
P0,2111,2118,2024-06-11 03:00:00,2024-06-11 14:30:00,-1,7702.0,7654.460270096654,1,10.0,48.050207026403534,475.3972990334569,0.6595841148297608,720.753105396053,7,stop,2378085.6829219917
NI0,172,195,2024-06-07 01:30:00,2024-06-12 01:00:00,-1,143100.0,139790.2677305048,1,1.0,759.1941209839498,3309.7322694952018,2.906355724677846,1138.7911814759248,23,stop,2376286.9758755276
I0,2105,2120,2024-06-07 06:00:00,2024-06-12 01:30:00,-1,837.0,813.4774989489176,1,100.0,6.39639548363864,2352.250105108237,2.4516413044659973,959.459322545796,15,stop,2378085.6829219917
EG0,2116,2123,2024-06-11 13:30:00,2024-06-12 03:00:00,-1,4525.0,4533.487541238281,2,10.0,18.748939144559902,-169.7508247656151,-0.30179631934867657,562.4681743367971,7,stop,2377616.701278669
LH0,4041,4049,2024-06-11 06:00:00,2024-06-12 06:00:00,1,18085.0,18291.547463639523,1,16.0,107.0152153096256,3304.7594182323664,1.286717114894501,2568.3651674310145,8,stop,2378085.6829219917
Y0,2123,2130,2024-06-12 03:00:00,2024-06-12 14:30:00,1,7948.0,7905.113261954215,1,10.0,36.34085956696045,-428.86738045785023,-0.7867496541877033,545.1128935044067,7,stop,2383754.080952306
AO0,195,211,2024-06-12 01:00:00,2024-06-13 01:00:00,1,3844.0,3850.86941836276,1,20.0,26.655681200027278,137.38836725519832,0.17180623550657023,799.6704360008184,16,stop,2377616.701278669
P0,2123,2131,2024-06-12 03:00:00,2024-06-13 01:00:00,1,7734.0,7674.77219448848,1,10.0,45.835259694617456,-592.2780551152027,-0.8614591460247294,687.5288954192617,8,stop,2383754.080952306
SN0,196,211,2024-06-12 01:30:00,2024-06-13 01:00:00,1,267840.0,275292.3494458213,1,1.0,1562.6390832473123,7452.34944582131,3.1793860893050327,2343.9586248709684,15,stop,2381401.8308471977
CU0,212,217,2024-06-13 01:30:00,2024-06-13 06:00:00,-1,79400.0,79860.08406521537,1,5.0,349.75244679372724,-2300.4203260768554,-0.8769708774174093,2623.1433509529543,5,stop,2386597.6105325697
SN0,220,228,2024-06-13 13:30:00,2024-06-14 01:30:00,-1,272160.0,271484.46762987477,1,1.0,1684.6891877372686,675.5323701252346,0.26732225546108096,2527.0337816059027,8,stop,2391157.261597199
AO0,222,232,2024-06-13 14:30:00,2024-06-14 05:30:00,-1,3825.0,3846.226462163716,1,20.0,26.58733908031085,-424.529243274319,-0.5322448678698382,797.6201724093255,10,stop,2391157.261597199
AO0,233,235,2024-06-14 06:00:00,2024-06-14 13:00:00,1,3860.0,3827.605671511048,1,20.0,23.64208199206805,-647.8865697790388,-0.9134651931196326,709.2624597620414,2,stop,2391408.26472405
I0,2156,2163,2024-06-17 01:30:00,2024-06-17 13:00:00,-1,814.5,820.5907474611963,1,100.0,6.858155084237004,-609.0747461196315,-0.5920686041056414,1028.7232626355506,7,stop,2390760.3781542713
JM0,2156,2163,2024-06-17 01:30:00,2024-06-17 13:00:00,-1,1616.5,1636.0546819005979,1,60.0,14.477850423761577,-1173.2809140358722,-0.9004413099200608,1303.0065381385418,7,stop,2390760.3781542713
AO0,236,252,2024-06-14 13:30:00,2024-06-17 13:30:00,-1,3774.0,3743.169745287161,1,20.0,28.003882702832907,616.6050942567836,0.7339519080264384,840.1164810849872,16,stop,2390760.3781542713
JM0,2164,2167,2024-06-17 13:30:00,2024-06-18 01:00:00,1,1646.5,1632.2934088427064,1,60.0,13.738065446261983,-852.3954694376152,-0.6894027990022467,1236.4258901635783,3,stop,2388978.0224941154
I0,2164,2169,2024-06-17 13:30:00,2024-06-18 02:00:00,1,823.5,824.0810427797601,1,100.0,6.480735785517621,58.104277976008234,0.05977127690331374,972.1103678276431,5,stop,2390151.3034081515
JM0,2168,2178,2024-06-18 01:30:00,2024-06-18 14:30:00,-1,1634.0,1632.4365239077165,1,60.0,13.729380654172443,93.80856553701051,0.0759187483478292,1235.6442588755199,10,stop,2388742.2321189344
LH0,4052,4083,2024-06-13 01:30:00,2024-06-19 01:00:00,-1,18085.0,17657.84925799834,1,16.0,111.22758075412341,6834.411872026569,2.560220760028385,2669.4619380989616,31,stop,2386597.6105325697
IM0,3673,3688,2024-06-17 02:00:00,2024-06-19 01:30:00,1,5201.0,5199.910688444355,1,200.0,30.001022580359795,-217.86231112891983,-0.024206098369409543,9000.306774107938,15,stop,2390760.3781542713
I0,2191,2196,2024-06-20 01:00:00,2024-06-20 05:30:00,1,827.5,822.2514118588937,1,100.0,7.140325666205467,-524.8588141106325,-0.4900419006514348,1071.04884993082,5,stop,2395510.6945233447
SP0,2192,2196,2024-06-20 01:30:00,2024-06-20 05:30:00,1,5948.0,5939.1025369896915,2,10.0,28.52827139581995,-177.94926020616913,-0.20792153595893745,855.8481418745985,4,stop,2395510.6945233447
SN0,283,307,2024-06-19 13:00:00,2024-06-21 01:00:00,1,269400.0,273583.15486050065,1,1.0,1816.8361600525063,4183.154860500654,1.534959490744526,2725.2542400787597,24,stop,2395510.6945233447
IC0,4085,4101,2024-06-19 02:00:00,2024-06-21 02:00:00,-1,5196.8,5097.329199664503,1,200.0,23.88735297603029,19894.160067099438,2.7761077988370646,7166.205892809087,16,stop,2395728.5568344737
RU0,2204,2212,2024-06-21 01:30:00,2024-06-21 13:30:00,-1,15030.0,15002.764289260156,1,10.0,75.65802969743393,272.35710739843853,0.23998960276710807,1134.870445461509,8,stop,2394807.8864490283
FG0,2210,2215,2024-06-21 06:30:00,2024-06-24 01:00:00,-1,1579.0,1579.0,3,20.0,11.301073846285842,-0.0,-0.0,1017.0966461657257,5,stop,2418885.2013766286
OI0,2216,2217,2024-06-24 01:30:00,2024-06-24 02:00:00,1,8393.0,8336.552527491363,1,10.0,38.37254436517528,-564.4747250863657,-0.9806920276374315,575.5881654776292,1,stop,2419157.558484027
I0,2197,2225,2024-06-20 06:00:00,2024-06-24 14:00:00,-1,822.5,802.5103716241983,1,100.0,6.728780257982902,1998.9628375801658,1.98051034604539,1009.3170386974354,28,stop,2394985.8357092342
NI0,332,336,2024-06-24 13:30:00,2024-06-24 15:30:00,1,135280.0,134229.10493394863,1,1.0,766.0707210574893,-1050.8950660513656,-0.9145326814393869,1149.106081586234,4,stop,2418593.083758941
AO0,332,337,2024-06-24 13:30:00,2024-06-24 16:00:00,1,3819.0,3802.393416987029,1,20.0,20.141642678186905,-332.13166025941973,-0.5496600013647568,604.2492803456072,5,stop,2418593.083758941
RM0,2224,2227,2024-06-24 13:30:00,2024-06-25 01:00:00,-1,2568.0,2604.0,4,10.0,13.690475586980982,-1440.0,-1.7530435555374646,821.428535218859,3,stop,2418593.083758941
RU0,2224,2227,2024-06-24 13:30:00,2024-06-25 01:00:00,1,15300.0,15274.205654982397,1,10.0,103.12896103925125,-257.9434501760261,-0.1667449166407303,1546.9344155887688,3,stop,2418593.083758941
SP0,2225,2228,2024-06-24 14:00:00,2024-06-25 01:30:00,1,5968.0,5931.067617099214,2,10.0,26.46054062546006,-738.647658015725,-0.9305020992970011,793.8162187638018,3,stop,2418593.083758941
OI0,2228,2232,2024-06-25 01:30:00,2024-06-25 05:30:00,-1,8269.0,8288.630985473219,1,10.0,43.472881153535965,-196.3098547321897,-0.3010456933505582,652.0932173030394,4,stop,2419209.0198702104
SA0,2211,2236,2024-06-21 13:00:00,2024-06-25 13:30:00,-1,2103.0,2039.80068657935,2,20.0,19.30192983440813,2527.9725368260006,2.1828322854360134,1158.115790064488,25,stop,2418885.2013766286
NI0,348,358,2024-06-25 13:30:00,2024-06-26 02:30:00,-1,133650.0,134342.50135736333,1,1.0,730.2275472475318,-692.5013573633332,-0.6322242612124572,1095.3413208712977,10,stop,2416576.1189072863
TA0,2239,2246,2024-06-25 14:00:00,2024-06-26 05:30:00,-1,5944.0,5946.9042949717295,4,5.0,19.996430371091325,-58.08589943459083,-0.09682711423429043,599.8929111327398,7,stop,2419104.0914441124
RU0,2236,2246,2024-06-25 13:30:00,2024-06-26 06:30:00,-1,15075.0,15071.105963639082,1,10.0,107.60767900669488,38.94036360918108,0.024124897633472406,1614.1151851004233,10,stop,2416576.1189072863
NI0,363,368,2024-06-26 13:00:00,2024-06-26 15:30:00,1,135550.0,134537.53526807833,1,1.0,730.2019824075107,-1012.4647319216747,-0.9243695637778925,1095.3029736112662,5,stop,2418353.5041873143
P0,2255,2259,2024-06-27 03:00:00,2024-06-27 13:00:00,-1,7600.0,7636.0,1,10.0,32.72392753172057,-360.0,-0.7334082981554053,490.8589129758086,4,stop,2417379.9798190016
NI0,380,383,2024-06-27 13:30:00,2024-06-27 15:00:00,1,136150.0,135075.0678242529,1,1.0,730.8745816427239,-1074.9321757470898,-0.9804985266930087,1096.3118724640858,3,stop,2417379.9798190016
P0,2260,2263,2024-06-27 13:30:00,2024-06-28 01:00:00,1,7678.0,7620.0,1,10.0,37.678294804685414,-580.0,-1.026231862856446,565.1744220702813,3,stop,2417019.9798190016
JM0,2260,2264,2024-06-27 13:30:00,2024-06-28 01:30:00,-1,1549.5,1564.2868560930592,1,60.0,10.942613600168345,-887.2113655835528,-0.9008729013229361,984.8352240151511,4,stop,2417379.9798190016
EB0,2253,2272,2024-06-27 02:00:00,2024-06-28 13:30:00,1,9252.0,9411.183489796465,2,5.0,40.71419650815126,1591.8348979646544,2.606518994172722,610.7129476222689,19,stop,2417379.9798190016
CF0,2276,2277,2024-07-01 01:30:00,2024-07-01 02:00:00,-1,14570.0,14660.0,1,5.0,60.23872804028907,-450.0,-0.9960369674451061,451.790460302168,1,stop,2416069.671175636
AO0,380,419,2024-06-27 13:30:00,2024-07-02 01:00:00,1,3787.0,3867.5996674193107,1,20.0,21.01470212839007,1611.9933483862133,2.55692949081978,630.4410638517021,39,stop,2417379.9798190016
CF0,2283,2295,2024-07-01 13:00:00,2024-07-02 13:00:00,1,14800.0,14794.912492122665,1,5.0,64.48596330214444,-25.43753938667578,-0.05259550675132195,483.6447247660833,12,stop,2415619.671175636
IM0,3757,3767,2024-07-01 05:30:00,2024-07-02 06:30:00,1,4896.8,4850.993343266537,1,200.0,43.05514587087628,-9161.331346692714,-0.7092711112215507,12916.543761262883,10,stop,2415619.671175636
NI0,463,467,2024-07-04 15:00:00,2024-07-05 01:00:00,-1,136330.0,137132.96048243836,1,1.0,578.8313044487505,-802.9604824383568,-0.9248065613901739,868.2469566731259,4,stop,2408044.895637943
CF0,2332,2335,2024-07-05 13:30:00,2024-07-08 01:00:00,-1,14575.0,14641.382045106691,1,5.0,58.159293258032974,-331.91022553345647,-0.7609221890206124,436.19469943524734,3,stop,2407241.9351555044
EG0,2332,2336,2024-07-05 13:30:00,2024-07-08 01:30:00,1,4754.0,4735.55841585186,2,10.0,18.013150721494853,-368.8316829627911,-0.6825229867988784,540.3945216448456,4,stop,2407241.9351555044
NI0,473,485,2024-07-05 06:00:00,2024-07-08 02:00:00,1,137610.0,138029.14358916416,1,1.0,629.0842622504455,419.1435891641595,0.444183833884449,943.6263933756682,12,stop,2407241.9351555044
SN0,497,503,2024-07-08 16:00:00,2024-07-09 03:00:00,-1,275520.0,277109.54685820587,1,1.0,1495.7067140465426,-1589.5468582058675,-0.7084931126662063,2243.560071069814,6,stop,2406960.3368361723
EB0,2351,2352,2024-07-09 03:00:00,2024-07-09 05:30:00,-1,9337.0,9406.082620665045,2,5.0,47.44393278516104,-690.826206650454,-0.9707264499322488,711.6589917774155,1,stop,2406960.3368361723
SN0,504,509,2024-07-09 05:30:00,2024-07-09 14:00:00,1,278290.0,277909.3413397439,1,1.0,1435.1646906013448,-380.658660256071,-0.17682461241739542,2152.747035902017,5,stop,2405370.7899779663
EG0,2368,2369,2024-07-10 13:30:00,2024-07-10 14:00:00,1,4770.0,4742.386729841613,2,10.0,21.542860626534242,-552.2654031677484,-0.854521926841238,646.2858187960273,1,stop,2404299.30511106
SP0,2317,2371,2024-07-04 06:00:00,2024-07-11 01:00:00,-1,5904.0,5692.565102962897,2,10.0,26.21947030447476,4228.697940742059,5.376027676679602,786.5841091342429,54,stop,2408044.895637943
EB0,2368,2379,2024-07-10 13:30:00,2024-07-11 13:00:00,1,9350.0,9366.07901167517,2,5.0,40.69594155210794,160.79011675170477,0.2634007399252588,610.4391232816191,11,stop,2404299.30511106
MA0,2368,2380,2024-07-10 13:30:00,2024-07-11 13:30:00,1,2568.0,2573.44007768685,4,10.0,10.81427714383913,217.6031074740058,0.33536392767280154,648.8566286303478,12,stop,2404299.30511106
RU0,2387,2394,2024-07-12 03:00:00,2024-07-12 14:30:00,-1,14630.0,14501.283468296106,1,10.0,62.68388430986413,1287.1653170389436,1.3689486872214471,940.2582646479619,7,stop,2408354.1308728596
CF0,2391,2395,2024-07-12 13:00:00,2024-07-15 01:00:00,-1,14520.0,14552.38972185682,1,5.0,52.18552473831406,-161.9486092840998,-0.41377657909594956,391.39143553735545,4,stop,2408354.1308728596
HC0,2395,2400,2024-07-15 01:00:00,2024-07-15 05:30:00,1,3719.0,3736.125046477186,3,10.0,13.34240665085073,513.7513943155818,0.8556700414111146,600.4082992882828,5,stop,2408354.1308728596
I0,2395,2402,2024-07-15 01:00:00,2024-07-15 06:30:00,1,829.5,832.4105769006235,1,100.0,6.5145644503845315,291.05769006234823,0.2978533124038893,977.1846675576796,7,stop,2408354.1308728596
BU0,2396,2403,2024-07-15 01:30:00,2024-07-15 13:00:00,-1,3623.0,3634.174438829816,3,10.0,12.603504518250983,-335.2331648944846,-0.5910757500627218,567.1577033212942,7,stop,2409641.2961898986
IH0,4202,4236,2024-07-09 06:00:00,2024-07-16 01:30:00,1,2367.4,2400.8849986458185,1,300.0,10.361590963830222,10045.499593745535,2.1544309661007586,4662.7159337236,34,stop,2404679.9637713158
I0,2407,2412,2024-07-16 01:00:00,2024-07-16 05:30:00,-1,824.5,830.3151802886794,1,100.0,5.7959579352313835,-581.5180288679358,-0.668877673447919,869.3936902847074,5,stop,2409948.9235000983
LH0,4228,4243,2024-07-15 01:30:00,2024-07-17 01:00:00,1,18275.0,18173.1871366358,1,16.0,132.00698095617742,-1629.0058138272143,-0.5141791877304827,3168.167542948258,15,stop,2409479.3475806145
CF0,2416,2420,2024-07-16 13:30:00,2024-07-17 01:30:00,-1,14525.0,14607.891177617681,1,5.0,59.705308622733035,-414.4558880884051,-0.925558988860385,447.7898146704978,4,stop,2419412.905064976
JM0,2413,2424,2024-07-16 06:00:00,2024-07-17 05:30:00,1,1582.5,1570.1590219956304,1,60.0,12.411983919135503,-740.458680262177,-0.6628528302309288,1117.0785527221954,11,stop,2419412.905064976
OI0,2416,2424,2024-07-16 13:30:00,2024-07-17 05:30:00,1,8351.0,8370.0,1,10.0,39.83291662326252,190.0,0.3179949584527612,597.4937493489379,8,stop,2419412.905064976
JM0,2425,2436,2024-07-17 06:00:00,2024-07-18 05:30:00,-1,1567.5,1542.4656423619458,1,60.0,12.002977152171658,1502.0614582832513,1.3904526807903828,1080.267943695449,11,stop,2416628.984682798
M0,2424,2440,2024-07-17 05:30:00,2024-07-18 13:30:00,-1,3117.0,3118.598803359479,3,10.0,18.475129083654483,-47.9641007843702,-0.05769209522126397,831.3808087644518,16,stop,2417369.4433630602
RU0,2439,2442,2024-07-18 13:00:00,2024-07-18 14:30:00,1,14580.0,14492.627184926494,1,10.0,60.33181749710229,-873.7281507350599,-0.9654697272319862,904.9772624565344,3,stop,2418321.046141081
RM0,2440,2448,2024-07-18 13:30:00,2024-07-19 05:30:00,1,2493.0,2496.188339410067,4,10.0,22.104503337942095,127.53357640267495,0.09615957319713912,1326.2702002765259,8,stop,2418321.046141081
